1,org.datavaultplatform.common.model.DepositPath,3,Deposits,Users,Vaults
2,org.datavaultplatform.common.model.PendingDataCreator,4,Groups,PendingVaults,RetentionPolicies,Users
3,org.datavaultplatform.common.model.ArchiveStore,0
4,org.datavaultplatform.common.model.RoleAssignment,0
5,org.datavaultplatform.common.model.DataManager,5,Datasets,Groups,RetentionPolicies,Users,Vaults
6,org.datavaultplatform.common.model.PendingVault,3,Groups,RetentionPolicies,Users
7,org.datavaultplatform.common.model.DataCreator,5,Datasets,Groups,RetentionPolicies,Users,Vaults
8,org.datavaultplatform.common.model.BillingInfo,4,Datasets,Groups,RetentionPolicies,Users
9,org.datavaultplatform.common.model.Archive,4,ArchiveStores,Deposits,Users,Vaults
10,org.datavaultplatform.common.model.PermissionModel,0
11,org.datavaultplatform.common.model.Vault,4,Datasets,Groups,RetentionPolicies,Users
12,org.datavaultplatform.common.model.Deposit,5,Datasets,Groups,RetentionPolicies,Users,Vaults
13,org.datavaultplatform.common.model.User,0
14,org.datavaultplatform.common.model.DepositChunk,3,Deposits,Users,Vaults
15,org.datavaultplatform.common.model.AuditChunkStatus,3,Audits,DepositChunks,Deposits
16,org.datavaultplatform.common.model.DepositReview,4,Deposits,Users,VaultReviews,Vaults
17,org.datavaultplatform.common.model.Client,0
18,org.datavaultplatform.common.model.Retrieve,3,Deposits,Users,Vaults
19,org.datavaultplatform.common.model.Dataset,0
20,org.datavaultplatform.common.model.RetentionPolicy,0
21,org.datavaultplatform.common.model.VaultReview,5,Datasets,Groups,RetentionPolicies,Users,Vaults
22,org.datavaultplatform.common.model.Group,0
23,org.datavaultplatform.common.model.FileStore,1,Users
24,org.datavaultplatform.common.model.Audit,0
25,org.datavaultplatform.common.model.Job,3,Deposits,Users,Vaults
26,org.datavaultplatform.common.model.RoleModel,0

